1.03162714995805,-0.0876042109206996,0,0,0,0,0,0,0,0,0
1.06849423476675,-0.127348969219166,0.0474494772568736,0,0,0,0,0,0,0,0
1.09560431874311,-0.171488279199266,0.0921379839009493,-0.0325182455490771,0,0,0,0,0,0,0
1.11694732147128,-0.216676768238441,0.14985990582183,-0.0796324546611183,0.0247321390854356,0,0,0,0,0,0
1.13455721415874,-0.262649118397405,0.220149024970846,-0.151123643906729,0.0732035943922578,-0.0199585247534044,0,0,0,0,0
1.14956310915653,-0.309266411684357,0.303129902412109,-0.25129414869402,0.158414961683707,-0.0692803876793445,0.0167316670739496,0,0,0,0
1.162680840789,-0.356531848058889,0.399127651041661,-0.384872291513927,0.293364017130395,-0.168346559765158,0.0667277307776104,-0.0144329023544127,0,0,0
1.17430873759638,-0.404216704272285,0.50795457793263,-0.555999313299099,0.492235706234175,-0.342361457128731,0.179391797743932,-0.0648469972935467,0.012683912379754,0,0
1.18477715579174,-0.452383319613007,0.629972561960442,-0.769602411987499,0.771732814639203,-0.623745062543212,0.397424779493862,-0.191276309539812,0.0634793038381012,-0.0113224486074226,0
1.19431436170422,-0.501004594621679,0.765316191290582,-1.03035963661512,1.15011790461628,-1.05227348153326,0.780105928622653,-0.458114987169261,0.20377177346943,-0.0624862137224043,0.0102450571395174
