0.904391202149926,0.0956087978500735,0,0,0,0,0,0,0,0,0
0.909443302114128,0.137342999031528,-0.0467863011456558,0,0,0,0,0,0,0,0
0.880735565723525,0.176022403817057,-0.0864139525099428,0.0296559829693605,0,0,0,0,0,0,0
0.871435190392137,0.216638937324441,-0.137087727181865,0.0706881705129015,-0.0216745710476148,0,0,0,0,0,0
0.856001659063349,0.254456559518232,-0.195269148593945,0.130102087836804,-0.0621016624953048,0.0168105046708642,0,0,0,0,0
0.846609688756022,0.29289388321403,-0.263001644759447,0.211690331112432,-0.131507998426008,0.0570399789662042,-0.0137242388632324,0,0,0,0
0.836086024891928,0.329956588881491,-0.338482290345805,0.316932463917623,-0.238044906890087,0.135428205529136,-0.0534005064239457,0.0115244204396596,0,0,0
0.828087450745306,0.367033561146456,-0.422729370432091,0.449328286098546,-0.391965507669208,0.270234813888268,-0.140801851688224,0.0507160956585085,-0.00990347774755965,0,0
0.820122606605993,0.4033559837359,-0.514858791332259,0.610776059737048,-0.603446168536027,0.483394948443747,-0.306196217095898,0.146780635652051,-0.0485845103665534,0.00865545315599913,0
0.813381495519915,0.439736232699071,-0.615925344525139,0.805456310367977,-0.886023392853832,0.803582816506436,-0.592326705819988,0.346472587574598,-0.153693686202899,0.0470476809139717,-0.00770799418011112
